,0,1,2,3,4,5,6,7,8,9
2028,09/05/2013,56,13,16,20,21,25,65,69,64
2029,11/05/2013,57,10,42,48,67,83,84,04,04
2030,14/05/2013,58,35,41,47,74,77,85,40,55
2031,16/05/2013,59,03,16,22,39,49,71,33,20
2032,18/05/2013,60,14,20,24,36,40,81,17,15
2033,21/05/2013,61,06,32,48,53,54,87,63,73
2034,23/05/2013,62,14,22,36,53,59,66,11,77
2035,25/05/2013,63,06,27,34,55,62,87,51,32
2036,28/05/2013,64,26,35,47,66,67,80,11,24
2037,30/05/2013,65,29,43,61,62,77,79,85,55
2038,01/06/2013,66,08,21,25,54,84,85,51,73
2039,04/06/2013,67,03,27,34,62,81,88,35,81
2040,06/06/2013,68,34,36,47,64,73,78,25,67
2041,08/06/2013,69,05,10,31,53,56,61,21,19
2042,11/06/2013,70,02,21,37,39,41,64,63,79
2043,13/06/2013,71,01,05,06,39,41,70,10,27
2044,15/06/2013,72,15,19,33,35,62,68,40,54
2045,18/06/2013,73,08,24,32,34,65,86,23,40
2046,20/06/2013,74,15,24,32,52,68,71,75,26
2047,22/06/2013,75,02,19,25,59,84,88,61,24
2048,25/06/2013,76,06,16,40,61,64,82,19,42
2049,27/06/2013,77,12,22,27,37,52,87,35,18
2050,29/06/2013,78,17,22,54,69,82,88,09,01
2051,02/07/2013,79,03,04,18,29,64,90,52,15
2052,04/07/2013,80,09,41,46,47,53,77,03,54
2053,06/07/2013,81,04,09,24,64,74,76,40,89
2054,09/07/2013,82,17,36,48,55,63,70,28,21
2055,11/07/2013,83,14,15,34,55,59,81,46,10
2056,13/07/2013,84,23,49,52,65,67,76,61,84
2057,16/07/2013,85,22,29,57,72,85,89,49,36
2058,18/07/2013,86,16,19,24,37,63,85,38,49
2059,20/07/2013,87,02,16,20,26,31,33,64,46
2060,23/07/2013,88,11,14,39,63,73,75,29,86
2061,25/07/2013,89,33,38,41,43,46,57,53,20
2062,27/07/2013,90,17,19,40,43,72,84,48,35
2063,30/07/2013,91,16,47,55,57,70,85,19,83
2064,01/08/2013,92,08,21,24,25,27,75,34,51
2065,03/08/2013,93,15,16,34,74,85,87,65,80
2066,06/08/2013,94,14,16,32,35,41,50,01,12
2067,08/08/2013,95,02,14,42,52,75,79,53,14
2068,10/08/2013,96,05,33,47,61,64,70,29,32
2069,13/08/2013,97,01,33,41,78,83,84,72,57
2070,17/08/2013,98,20,21,24,43,76,89,83,60
2071,19/08/2013,99,03,05,11,14,38,79,29,26
2072,20/08/2013,100,04,11,15,26,58,68,16,39
2073,22/08/2013,101,19,21,30,59,61,89,25,07
2074,24/08/2013,102,01,02,05,27,39,49,31,14
2075,27/08/2013,103,06,44,63,64,72,82,12,90
2076,29/08/2013,104,19,54,55,71,80,84,81,73
2077,31/08/2013,105,11,20,50,62,70,85,59,01
2078,03/09/2013,106,01,07,56,70,88,90,83,87
2079,05/09/2013,107,15,23,45,70,81,82,16,44
2080,07/09/2013,108,41,55,72,78,83,87,77,61
2081,10/09/2013,109,35,44,57,58,87,88,22,69
2082,12/09/2013,110,07,44,48,51,64,83,90,51
2083,14/09/2013,111,20,35,45,47,72,78,59,31
2084,17/09/2013,112,01,21,34,44,49,90,37,74
2085,19/09/2013,113,15,21,28,75,81,86,38,82
2086,21/09/2013,114,36,61,75,81,82,89,14,75
2087,24/09/2013,115,01,27,33,36,43,86,42,03
2088,26/09/2013,116,04,38,42,57,64,75,84,09
2089,28/09/2013,117,28,57,61,69,78,83,86,44
2090,01/10/2013,118,16,21,26,64,66,78,50,78
2091,03/10/2013,119,07,14,42,43,56,57,64,82
2092,05/10/2013,120,02,05,08,65,74,77,86,16
2093,08/10/2013,121,01,31,39,60,62,84,26,55
2094,10/10/2013,122,03,07,12,20,48,55,26,48
2095,12/10/2013,123,10,19,20,39,85,87,46,23
2096,15/10/2013,124,22,36,60,64,71,80,47,27
2097,17/10/2013,125,11,18,40,58,81,87,62,32
2098,19/10/2013,126,12,30,36,44,54,60,40,16
2099,22/10/2013,127,02,05,34,56,72,73,11,61
2100,24/10/2013,128,01,03,05,41,62,76,21,23
2101,26/10/2013,129,24,48,50,62,63,87,12,74
2102,29/10/2013,130,12,23,49,53,67,83,13,59
2103,31/10/2013,131,13,18,26,37,46,48,42,62
2104,02/11/2013,132,01,12,67,75,81,90,76,66
2105,05/11/2013,133,04,09,10,76,78,87,66,16
2106,07/11/2013,134,09,19,21,50,61,82,71,68
2107,09/11/2013,135,10,22,39,55,81,89,43,58
2108,12/11/2013,136,16,26,30,52,57,83,61,07
2109,14/11/2013,137,23,45,54,61,69,75,52,29
2110,16/11/2013,138,16,36,54,55,63,69,85,20
2111,19/11/2013,139,14,15,39,47,53,76,67,45
2112,21/11/2013,140,28,37,52,57,64,66,43,58
2113,23/11/2013,141,06,10,19,71,72,89,52,77
2114,26/11/2013,142,20,25,30,45,75,79,15,84
2115,28/11/2013,143,31,51,55,66,73,78,88,22
2116,30/11/2013,144,10,11,35,42,52,89,84,58
2117,03/12/2013,145,12,40,42,66,73,80,30,63
2118,05/12/2013,146,28,34,42,68,71,88,07,21
2119,07/12/2013,147,02,16,42,67,75,87,89,75
2120,10/12/2013,148,10,16,20,57,65,89,05,22
2121,12/12/2013,149,10,19,32,49,53,66,16,52
2122,14/12/2013,150,05,33,44,46,66,76,81,76
2123,17/12/2013,151,12,22,27,43,60,72,08,73
2124,19/12/2013,152,10,23,27,39,70,82,65,35
2125,21/12/2013,153,02,14,17,21,22,26,78,77
2126,23/12/2013,154,15,43,48,54,55,76,79,89
2127,24/12/2013,155,10,39,45,65,74,86,60,17
2128,28/12/2013,156,39,52,69,70,74,82,40,80
2129,31/12/2013,157,25,60,62,76,82,87,08,47
2130,02/01/2014,01,49,55,57,64,70,77,85,45
2131,04/01/2014,02,19,26,30,47,69,81,90,30
2132,07/01/2014,03,14,47,48,58,60,69,26,41
2133,09/01/2014,04,15,17,24,41,70,87,71,07
2134,11/01/2014,05,11,37,39,52,68,90,12,56
2135,14/01/2014,06,04,07,25,74,82,87,03,33
2136,16/01/2014,07,03,18,34,37,40,47,55,85
2137,18/01/2014,08,14,18,38,41,74,78,58,70
2138,21/01/2014,09,05,23,35,54,56,62,53,88
2139,23/01/2014,10,03,06,12,13,19,67,39,24
2140,25/01/2014,11,22,34,53,59,62,88,36,57
2141,28/01/2014,12,09,17,27,29,59,67,34,70
2142,30/01/2014,13,07,21,28,45,59,90,74,65
2143,01/02/2014,14,03,06,41,44,48,73,84,46
2144,04/02/2014,15,03,12,25,33,59,85,77,12
2145,06/02/2014,16,09,12,14,61,79,90,26,63
2146,08/02/2014,17,08,16,41,52,64,74,81,62
2147,11/02/2014,18,12,27,38,43,65,67,71,09
2148,13/02/2014,19,09,11,17,20,33,75,32,46
2149,15/02/2014,20,18,31,62,64,72,77,69,49
2150,18/02/2014,21,15,36,49,62,75,82,39,23
2151,20/02/2014,22,14,26,47,63,78,80,37,68
2152,22/02/2014,23,17,19,28,34,38,82,40,62
2153,25/02/2014,24,26,51,52,54,70,88,65,45
2154,27/02/2014,25,19,32,54,59,68,86,45,53
2155,01/03/2014,26,07,08,47,56,79,90,09,18
2156,04/03/2014,27,40,46,51,61,65,76,71,65
2157,06/03/2014,28,15,61,66,67,76,79,68,40
2158,08/03/2014,29,35,45,50,51,82,87,30,38
2159,11/03/2014,30,49,51,53,56,58,81,12,37
2160,13/03/2014,31,10,28,40,57,58,78,60,33
2161,15/03/2014,32,01,05,22,24,41,43,38,71
2162,18/03/2014,33,38,39,46,58,66,83,55,44
2163,20/03/2014,34,15,18,28,49,51,77,65,70
2164,22/03/2014,35,19,22,31,38,87,89,46,49
2165,25/03/2014,36,28,36,42,70,74,78,32,05
2166,27/03/2014,37,08,12,47,64,83,88,41,56
2167,29/03/2014,38,12,21,57,68,86,88,82,21
2168,01/04/2014,39,07,56,66,72,73,90,78,73
2169,03/04/2014,40,40,47,59,64,79,89,66,18
2170,05/04/2014,41,09,31,33,37,79,86,12,50
2171,08/04/2014,42,11,61,64,76,82,87,15,76
2172,10/04/2014,43,22,25,46,52,54,65,51,61
2173,12/04/2014,44,14,29,34,62,65,89,63,31
2174,15/04/2014,45,03,26,33,44,48,49,57,70
2175,17/04/2014,46,11,20,51,63,68,88,28,40
2176,19/04/2014,47,42,45,56,75,79,90,88,17
2177,22/04/2014,48,14,16,21,24,62,78,01,75
2178,24/04/2014,49,05,07,11,67,70,85,20,17
2179,26/04/2014,50,03,09,13,25,42,81,24,05
2180,29/04/2014,51,27,33,40,52,76,86,62,17
2181,03/05/2014,52,15,33,45,60,72,85,44,60
2182,05/05/2014,53,27,44,46,50,54,69,36,15
2183,06/05/2014,54,01,03,04,60,70,73,57,36
2184,08/05/2014,55,06,09,54,70,78,79,22,90
2185,10/05/2014,56,08,39,40,57,69,81,28,88
2186,13/05/2014,57,03,05,16,54,58,68,82,41
2187,15/05/2014,58,20,47,56,64,66,67,24,24
2188,17/05/2014,59,05,31,36,68,75,90,52,35
2189,20/05/2014,60,10,17,41,45,69,78,02,32
2190,22/05/2014,61,08,23,48,56,59,78,06,77
2191,24/05/2014,62,03,22,38,70,77,81,32,22
2192,27/05/2014,63,32,37,52,53,66,83,87,38
2193,29/05/2014,64,27,32,33,52,73,84,63,10
2194,31/05/2014,65,01,06,07,10,14,56,16,49
2195,03/06/2014,66,03,25,26,29,48,79,56,45
2196,05/06/2014,67,11,31,43,70,74,80,65,72
2197,07/06/2014,68,12,18,39,46,56,63,03,16
2198,10/06/2014,69,27,29,30,42,48,73,11,05
2199,12/06/2014,70,13,18,19,27,50,69,68,37
2200,14/06/2014,71,03,31,45,48,71,76,75,70
2201,17/06/2014,72,21,29,43,53,66,89,04,14
2202,19/06/2014,73,16,19,24,36,39,81,25,69
2203,21/06/2014,74,14,61,69,79,81,85,32,07
2204,24/06/2014,75,03,22,31,42,73,88,60,13
2205,26/06/2014,76,08,43,61,62,70,86,80,08
2206,28/06/2014,77,17,20,41,42,49,81,48,25
2207,01/07/2014,78,31,35,48,64,65,89,58,90
2208,03/07/2014,79,01,13,21,25,61,63,69,06
2209,05/07/2014,80,15,31,38,47,55,82,62,49
2210,08/07/2014,81,05,08,32,43,59,85,89,80
2211,10/07/2014,82,03,11,18,30,51,85,07,56
2212,12/07/2014,83,11,20,48,52,70,74,49,36
2213,15/07/2014,84,05,15,17,31,32,40,41,38
2214,17/07/2014,85,06,11,12,28,59,79,04,54
2215,19/07/2014,86,29,48,49,54,75,87,43,40
2216,22/07/2014,87,07,32,58,60,66,69,25,50
2217,24/07/2014,88,04,12,13,55,73,86,79,89
2218,26/07/2014,89,01,10,26,28,29,62,52,87
2219,29/07/2014,90,32,45,56,74,87,89,25,26
2220,31/07/2014,91,14,19,22,66,80,90,47,28
2221,02/08/2014,92,29,38,54,58,72,86,81,65
2222,05/08/2014,93,02,19,22,41,77,89,90,04
2223,07/08/2014,94,10,29,50,59,79,80,11,39
2224,09/08/2014,95,09,10,26,53,68,72,60,66
2225,12/08/2014,96,11,24,34,39,68,86,85,13
2226,14/08/2014,97,04,12,24,61,73,75,56,09
2227,16/08/2014,98,31,63,64,68,69,71,13,80
2228,19/08/2014,99,15,30,62,63,67,74,13,09
2229,21/08/2014,100,04,31,52,73,76,84,27,78
2230,23/08/2014,101,16,45,51,58,60,71,08,77
2231,26/08/2014,102,01,20,44,56,59,69,25,36
2232,28/08/2014,103,22,39,51,78,83,84,59,71
2233,30/08/2014,104,23,38,43,46,60,75,79,31
2234,02/09/2014,105,06,20,27,31,32,36,88,04
2235,04/09/2014,106,31,39,41,53,67,83,15,47
2236,06/09/2014,107,26,33,53,61,73,82,23,21
2237,09/09/2014,108,12,20,26,41,70,78,83,27
2238,11/09/2014,109,13,14,56,58,79,82,41,34
2239,13/09/2014,110,07,20,25,51,65,87,58,50
2240,16/09/2014,111,01,15,16,23,24,52,83,51
2241,18/09/2014,112,11,19,37,41,62,77,04,45
2242,20/09/2014,113,15,36,39,50,57,76,89,04
2243,23/09/2014,114,06,25,42,59,78,89,33,11
2244,25/09/2014,115,04,45,59,77,78,79,56,01
2245,27/09/2014,116,01,09,12,14,58,84,10,07
2246,30/09/2014,117,28,33,49,55,59,76,47,85
2247,02/10/2014,118,03,09,42,50,56,88,90,46
2248,04/10/2014,119,02,06,11,62,70,71,17,58
2249,07/10/2014,120,07,15,17,18,26,53,59,29
2250,09/10/2014,121,17,20,26,41,45,89,59,48
2251,11/10/2014,122,06,11,28,43,56,83,50,01
2252,14/10/2014,123,19,21,38,45,51,69,01,09
2253,16/10/2014,124,06,09,24,49,78,79,45,18
2254,18/10/2014,125,20,40,44,53,66,72,73,44
2255,21/10/2014,126,18,34,41,43,46,55,82,05
2256,23/10/2014,127,07,21,44,53,59,64,57,12
2257,25/10/2014,128,08,28,44,57,85,88,80,33
2258,28/10/2014,129,26,30,32,36,44,61,57,56
2259,30/10/2014,130,22,39,45,53,74,86,15,77
2260,03/11/2014,131,07,09,32,35,40,48,62,32
2261,04/11/2014,132,13,18,23,29,58,88,44,02
2262,06/11/2014,133,46,58,59,82,88,90,45,86
2263,08/11/2014,134,21,33,69,73,81,84,51,43
2264,11/11/2014,135,23,27,39,41,52,64,61,59
2265,13/11/2014,136,02,38,47,50,55,79,87,41
2266,15/11/2014,137,28,42,62,64,79,80,18,61
2267,18/11/2014,138,38,58,65,66,72,88,34,40
2268,20/11/2014,139,42,45,48,56,68,83,82,04
2269,22/11/2014,140,22,25,55,58,82,85,62,85
2270,25/11/2014,141,17,36,62,67,70,87,68,06
2271,27/11/2014,142,13,18,26,53,54,70,45,54
2272,29/11/2014,143,03,14,35,63,73,80,62,42
2273,02/12/2014,144,09,25,35,59,76,81,85,14
2274,04/12/2014,145,07,52,57,65,83,85,84,16
2275,06/12/2014,146,10,11,21,54,73,82,66,58
2276,09/12/2014,147,02,23,35,46,47,63,60,55
2277,11/12/2014,148,20,22,24,25,48,79,42,80
2278,13/12/2014,149,12,13,19,37,64,70,80,08
2279,16/12/2014,150,15,35,45,69,82,84,76,29
2280,18/12/2014,151,19,28,48,52,82,89,11,37
2281,20/12/2014,152,01,13,24,26,29,77,60,06
2282,23/12/2014,153,18,22,55,58,62,89,51,10
2283,24/12/2014,154,33,46,53,58,73,85,80,26
2284,27/12/2014,155,15,25,31,39,82,88,74,04
2285,30/12/2014,156,05,24,51,76,77,79,08,63
2286,03/01/2015,01,14,26,31,40,58,68,76,45
2287,05/01/2015,02,16,37,48,68,84,90,11,12
2288,07/01/2015,03,09,16,19,26,28,46,71,16
2289,08/01/2015,04,06,09,29,41,50,90,13,32
2290,10/01/2015,05,02,13,22,37,48,90,08,78
2291,13/01/2015,06,09,10,36,67,76,83,72,76
2292,15/01/2015,07,02,05,07,12,23,42,09,09
2293,17/01/2015,08,18,22,31,54,71,80,52,43
2294,20/01/2015,09,02,11,15,39,84,87,52,01
2295,22/01/2015,10,11,12,44,57,77,89,76,41
2296,24/01/2015,11,22,23,24,59,63,81,44,82
2297,27/01/2015,12,05,10,47,59,66,73,53,21
2298,29/01/2015,13,27,29,58,64,67,80,54,73
2299,31/01/2015,14,08,44,54,58,59,86,73,50
2300,03/02/2015,15,12,29,43,56,60,75,10,59
2301,05/02/2015,16,07,08,10,45,49,53,20,49
2302,07/02/2015,17,24,27,38,40,56,81,66,03
2303,10/02/2015,18,30,59,72,74,77,78,09,27
2304,12/02/2015,19,25,32,44,56,77,87,28,44
2305,14/02/2015,20,13,31,32,57,60,79,90,10
2306,17/02/2015,21,20,27,40,60,61,66,11,69
2307,19/02/2015,22,23,35,44,49,66,84,02,75
2308,21/02/2015,23,05,16,33,48,57,87,79,05
2309,24/02/2015,24,06,29,56,72,82,83,76,24
2310,26/02/2015,25,17,41,44,57,73,86,24,68
2311,28/02/2015,26,05,10,34,48,56,87,23,40
2312,03/03/2015,27,16,26,48,61,63,87,81,17
2313,05/03/2015,28,35,44,62,74,82,90,68,19
2314,07/03/2015,29,26,36,56,68,73,81,62,05
2315,10/03/2015,30,09,19,68,70,71,81,39,37
2316,12/03/2015,31,07,36,38,63,73,90,78,67
2317,14/03/2015,32,28,30,39,46,68,89,05,03
2318,17/03/2015,33,10,13,21,36,66,69,73,46
2319,19/03/2015,34,05,07,20,38,57,85,23,08
2320,21/03/2015,35,04,07,09,19,55,58,83,40
2321,24/03/2015,36,08,17,29,32,65,90,81,37
2322,26/03/2015,37,10,21,40,46,79,84,35,62
2323,28/03/2015,38,05,22,60,71,74,81,88,31
2324,31/03/2015,39,03,15,23,33,46,78,54,05
2325,02/04/2015,40,33,36,61,66,83,85,20,81
2326,04/04/2015,41,11,38,44,48,56,83,28,90
2327,07/04/2015,42,04,18,20,68,72,77,21,41
2328,09/04/2015,43,07,25,30,44,47,68,53,04
2329,11/04/2015,44,26,54,55,73,86,90,03,19
2330,14/04/2015,45,36,45,56,79,81,90,52,44
2331,16/04/2015,46,37,38,43,69,79,86,72,53
2332,18/04/2015,47,10,11,18,36,47,85,48,06
2333,21/04/2015,48,04,17,52,59,67,84,88,13
2334,23/04/2015,49,08,13,27,34,47,83,06,22
2335,27/04/2015,50,08,26,39,56,78,85,49,03
2336,28/04/2015,51,10,41,59,61,65,71,08,37
2337,30/04/2015,52,18,28,31,33,55,78,81,08
2338,02/05/2015,53,06,34,45,46,59,73,35,56
2339,05/05/2015,54,07,31,33,78,86,87,72,88
2340,07/05/2015,55,12,32,43,46,58,77,18,01
2341,09/05/2015,56,31,40,52,55,62,76,17,44
2342,12/05/2015,57,10,19,48,78,85,90,22,42
2343,14/05/2015,58,19,25,42,51,55,56,24,75
2344,16/05/2015,59,03,32,39,65,75,76,51,57
2345,19/05/2015,60,06,20,43,44,46,67,85,52
2346,21/05/2015,61,17,21,23,51,65,87,53,48
2347,23/05/2015,62,04,24,29,31,39,71,19,14
2348,26/05/2015,63,06,09,21,69,77,78,90,80
2349,28/05/2015,64,06,33,57,61,80,83,53,18
2350,30/05/2015,65,13,33,39,56,65,86,52,75
2351,03/06/2015,66,03,28,37,42,67,86,01,79
2352,04/06/2015,67,14,17,23,45,87,88,46,14
2353,06/06/2015,68,16,24,34,40,41,57,13,89
2354,09/06/2015,69,15,21,58,80,82,86,49,64
2355,11/06/2015,70,26,48,52,61,75,79,82,73
2356,13/06/2015,71,19,35,36,38,45,80,17,05
2357,16/06/2015,72,06,28,55,57,78,83,67,16
2358,18/06/2015,73,18,21,28,62,84,90,41,48
2359,20/06/2015,74,06,11,21,65,66,85,23,18
2360,23/06/2015,75,20,24,26,33,42,80,29,34
2361,25/06/2015,76,18,46,63,68,73,79,28,59
2362,27/06/2015,77,17,22,45,48,53,61,26,65
2363,30/06/2015,78,04,11,16,25,34,59,75,84
2364,02/07/2015,79,08,17,30,61,78,88,56,15
2365,04/07/2015,80,08,30,38,51,62,66,14,02
2366,07/07/2015,81,19,25,31,78,83,88,18,86
2367,09/07/2015,82,08,54,59,66,86,89,15,04
2368,11/07/2015,83,08,30,34,39,42,58,80,01
2369,14/07/2015,84,12,17,32,47,74,86,08,23
2370,16/07/2015,85,22,27,29,49,69,87,73,86
2371,18/07/2015,86,22,42,47,62,70,72,90,68
2372,21/07/2015,87,01,21,63,70,79,84,25,24
2373,23/07/2015,88,33,41,44,48,68,75,56,08
2374,25/07/2015,89,02,20,21,40,45,65,15,19
2375,28/07/2015,90,04,26,34,66,67,81,88,26
2376,30/07/2015,91,13,18,25,26,35,61,60,56
2377,01/08/2015,92,02,26,34,58,80,81,23,42
2378,04/08/2015,93,34,53,77,78,83,89,87,83
2379,06/08/2015,94,02,27,36,39,53,79,72,44
2380,08/08/2015,95,03,07,17,26,55,72,41,89
2381,11/08/2015,96,17,25,32,42,71,85,60,45
2382,13/08/2015,97,04,17,34,41,66,78,30,64
2383,17/08/2015,98,01,04,50,70,71,76,84,10
2384,18/08/2015,99,20,30,45,50,76,86,03,01
2385,20/08/2015,100,04,14,31,68,70,74,73,10
2386,22/08/2015,101,06,07,09,14,17,35,27,87
2387,25/08/2015,102,03,18,19,65,81,88,70,74
2388,27/08/2015,103,02,04,12,40,50,80,13,89
2389,29/08/2015,104,07,28,44,55,57,78,14,77
2390,01/09/2015,105,13,30,38,48,50,77,29,64
2391,03/09/2015,106,13,18,19,49,78,87,45,22
2392,05/09/2015,107,24,30,36,42,71,86,32,26
2393,08/09/2015,108,41,50,54,60,75,88,62,26
2394,10/09/2015,109,10,14,15,34,75,88,01,79
2395,12/09/2015,110,11,24,46,48,68,82,05,69
2396,15/09/2015,111,09,17,20,32,35,56,24,19
2397,17/09/2015,112,08,09,42,71,78,79,62,21
2398,19/09/2015,113,09,32,40,49,52,60,05,89
2399,22/09/2015,114,10,26,50,55,62,81,27,65
2400,24/09/2015,115,01,32,36,61,78,80,79,85
2401,26/09/2015,116,01,37,69,74,77,89,28,35
2402,29/09/2015,117,17,25,41,45,57,82,22,38
2403,01/10/2015,118,02,17,21,49,69,74,79,06
2404,03/10/2015,119,02,04,14,31,43,61,11,42
2405,06/10/2015,120,08,11,17,27,62,84,41,20
2406,08/10/2015,121,23,32,33,55,84,90,02,05
2407,10/10/2015,122,32,41,45,47,78,90,59,01
2408,13/10/2015,123,35,36,63,71,75,89,15,90
2409,15/10/2015,124,07,09,16,24,32,40,17,40
2410,17/10/2015,125,04,06,61,63,65,72,09,09
2411,20/10/2015,126,18,34,58,60,64,88,05,80
2412,22/10/2015,127,01,06,32,50,51,81,04,27
2413,24/10/2015,128,09,14,33,38,46,87,02,79
2414,27/10/2015,129,14,15,48,50,74,83,84,50
2415,29/10/2015,130,04,16,40,57,71,84,62,84
2416,31/10/2015,131,06,25,26,52,86,88,61,80
2417,03/11/2015,132,30,41,47,71,79,86,83,78
2418,05/11/2015,133,17,21,29,33,43,62,85,75
2419,07/11/2015,134,02,19,22,46,51,54,83,10
2420,10/11/2015,135,08,31,33,38,66,77,03,61
2421,12/11/2015,136,19,22,31,41,54,87,38,47
2422,14/11/2015,137,19,56,73,84,85,86,02,80
2423,17/11/2015,138,27,29,39,54,59,74,79,25
2424,19/11/2015,139,25,28,44,52,87,89,10,09
2425,21/11/2015,140,13,25,33,53,75,83,38,59
2426,24/11/2015,141,52,54,70,80,82,84,66,82
2427,26/11/2015,142,12,36,45,67,77,88,11,06
2428,28/11/2015,143,20,23,28,51,65,81,87,68
2429,01/12/2015,144,31,39,55,58,85,87,86,70
2430,03/12/2015,145,38,46,53,65,77,84,80,63
2431,05/12/2015,146,01,28,34,42,49,77,65,42
2432,09/12/2015,147,21,54,62,63,82,83,37,25
2433,10/12/2015,148,01,19,20,56,60,83,63,46
2434,12/12/2015,149,18,20,46,47,55,66,75,38
2435,15/12/2015,150,05,30,36,63,84,85,37,48
2436,17/12/2015,151,11,44,56,81,83,87,09,06
2437,19/12/2015,152,07,22,46,50,55,73,14,64
2438,22/12/2015,153,18,22,23,57,60,69,14,06
2439,24/12/2015,154,06,08,24,28,36,63,79,73
2440,28/12/2015,155,05,38,48,52,81,88,65,02
2441,29/12/2015,156,15,20,57,72,76,89,30,22
2442,31/12/2015,157,15,26,29,77,81,90,37,48
2443,02/01/2016,01,01,17,39,41,56,65,18,42
2444,05/01/2016,02,07,20,40,56,60,90,76,51
2445,07/01/2016,03,10,38,61,62,74,86,69,70
2446,09/01/2016,04,20,26,36,50,51,74,83,60
2447,12/01/2016,05,03,09,28,42,50,79,87,27
2448,14/01/2016,06,05,08,17,41,46,87,30,57
2449,16/01/2016,07,11,17,48,52,70,90,29,43
2450,19/01/2016,08,13,18,35,43,51,66,72,27
2451,21/01/2016,09,02,12,32,57,61,81,54,75
2452,23/01/2016,10,04,05,08,14,32,49,18,01
2453,26/01/2016,11,24,45,50,60,63,87,71,80
2454,28/01/2016,12,02,06,15,39,80,83,47,48
2455,30/01/2016,13,13,24,51,68,77,81,76,69
2456,02/02/2016,14,19,38,40,56,65,80,35,01
2457,04/02/2016,15,07,21,31,39,46,69,77,50
2458,06/02/2016,16,10,24,36,63,77,89,81,39
2459,09/02/2016,17,11,26,46,56,58,78,60,71
2460,11/02/2016,18,17,27,45,53,71,74,21,59
2461,13/02/2016,19,02,30,49,66,74,80,33,29
2462,16/02/2016,20,02,10,27,34,38,40,72,46
2463,18/02/2016,21,12,26,30,51,57,89,54,53
2464,20/02/2016,22,29,32,33,49,54,85,16,44
2465,23/02/2016,23,02,14,58,74,80,82,86,10
2466,25/02/2016,24,14,33,52,67,71,81,80,35
2467,27/02/2016,25,19,22,28,48,49,85,78,52
2468,01/03/2016,26,15,20,25,30,45,55,73,24
2469,03/03/2016,27,08,16,29,49,56,62,44,13
2470,05/03/2016,28,06,08,68,77,80,86,27,39
2471,08/03/2016,29,08,27,32,51,52,89,49,24
2472,10/03/2016,30,09,16,18,22,65,71,84,50
2473,12/03/2016,31,29,37,52,67,80,82,68,81
2474,15/03/2016,32,02,04,17,19,38,56,80,23
2475,17/03/2016,33,01,12,65,67,76,86,89,08
2476,19/03/2016,34,18,41,51,56,72,76,68,61
2477,22/03/2016,35,17,31,32,43,59,71,02,50
2478,24/03/2016,36,14,24,26,57,67,89,28,05
2479,26/03/2016,37,28,43,67,68,72,79,18,60
2480,29/03/2016,38,29,55,65,71,73,77,05,02
2481,31/03/2016,39,17,28,63,78,84,88,34,39
2482,02/04/2016,40,02,24,65,75,81,88,06,79
2483,05/04/2016,41,12,23,28,32,42,85,31,62
2484,07/04/2016,42,38,42,45,59,66,87,05,26
2485,09/04/2016,43,02,05,12,33,54,59,18,89
2486,12/04/2016,44,34,50,55,72,79,89,01,03
2487,14/04/2016,45,01,02,06,42,67,83,80,11
2488,16/04/2016,46,08,12,23,58,86,89,62,36
2489,19/04/2016,47,14,30,61,86,88,90,89,60
2490,21/04/2016,48,01,15,30,50,54,62,71,82
2491,23/04/2016,49,10,11,15,33,79,83,27,27
2492,26/04/2016,50,38,49,51,59,77,90,35,10
2493,28/04/2016,51,10,11,24,30,48,63,07,41
2494,30/04/2016,52,22,38,47,51,61,85,87,48
2495,03/05/2016,53,14,29,58,72,75,85,71,77
2496,05/05/2016,54,07,20,25,32,75,90,12,84
2497,07/05/2016,55,03,32,34,36,82,87,12,01
2498,10/05/2016,56,25,26,49,54,55,66,16,50
2499,12/05/2016,57,10,25,52,54,59,84,42,52
2500,14/05/2016,58,11,19,56,72,73,75,90,68
2501,17/05/2016,59,01,10,19,44,68,74,56,81
2502,19/05/2016,60,15,39,54,62,71,74,60,30
2503,21/05/2016,61,09,11,20,35,66,68,90,68
2504,24/05/2016,62,14,16,45,47,48,86,23,45
2505,26/05/2016,63,01,32,34,58,64,86,52,58
2506,28/05/2016,64,03,05,12,17,44,51,18,39
2507,31/05/2016,65,08,18,33,41,62,71,01,42
2508,04/06/2016,66,08,10,18,64,85,87,03,40
2509,06/06/2016,67,03,54,56,57,75,90,01,62
2510,07/06/2016,68,24,29,45,63,65,70,08,59
2511,09/06/2016,69,09,14,61,76,80,83,44,52
2512,11/06/2016,70,27,30,34,40,52,68,50,51
2513,14/06/2016,71,25,31,33,42,58,86,03,43
2514,16/06/2016,72,18,19,29,47,59,68,21,53
2515,18/06/2016,73,24,25,45,51,52,63,19,05
2516,21/06/2016,74,04,30,31,45,49,85,11,67
2517,23/06/2016,75,17,18,25,43,66,87,01,57
2518,25/06/2016,76,11,14,44,54,85,87,35,46
2519,28/06/2016,77,05,23,44,59,60,83,50,42
2520,30/06/2016,78,30,31,32,34,50,51,75,24
2521,02/07/2016,79,08,09,22,43,50,56,20,39
2522,05/07/2016,80,22,26,43,50,59,65,20,35
2523,07/07/2016,81,01,04,32,59,70,86,89,40
2524,09/07/2016,82,12,34,44,45,53,68,81,82
2525,12/07/2016,83,01,41,59,63,81,85,74,30
2526,14/07/2016,84,38,56,61,67,72,82,87,60
